sateid,date,x,y,z,pro,clk
G22,2020-06-20-21-10-00,9338704.988,24763822.045,-2831267.422,23940033.7276,-0.000776892
G26,2020-06-20-21-10-00,-8759977.991,15646856.79,19487411.974,20422382.4148,0.000229056
G27,2020-06-20-21-10-00,-10807935.661,22423775.363,-8909174.366,22972667.5316,-0.00032572
G29,2020-06-20-21-10-00,-14073452.199,-6057325.58,21652403.659,24559433.1335,-0.000132423
G31,2020-06-20-21-10-00,-18754675.988,8454036.069,17001537.38,21769524.0317,-5.0436E-05
G32,2020-06-20-21-10-00,-20169362.765,14535986.779,-9049774.491,23603290.8526,0.000303566
C01,2020-06-20-21-15-00,-34376522.025,24451385.149,703087.833,37732388.2586,-0.000399744
C02,2020-06-20-21-15-00,4436630.867,41908883.911,-1075289.174,37674874.2276,0.000269026
C03,2020-06-20-21-15-00,-14681118.406,39517063.381,-1109411.438,36671281.5316,0.000854532
C04,2020-06-20-21-15-00,-39601256.596,14502696.782,-193895.579,38708325.7425,-0.000154466
C05,2020-06-20-21-15-00,21944352.583,35991790.764,-719533.352,39676430.5235,-0.000492125
C06,2020-06-20-21-15-00,-22858314.042,33726053.802,10360450.413,35819267.2037,0.00075924
C07,2020-06-20-21-15-00,-8572179.769,33583538.112,24549840.266,36203007.6957,3.02838E-05
C09,2020-06-20-21-15-00,-9867261.833,32960696.572,24360288.634,35674331.9307,0.000623459
C10,2020-06-20-21-15-00,3676500.376,40144086.314,13281596.014,37110805.6807,-0.000257108
C16,2020-06-20-21-15-00,-20961718.498,34299872.997,12490806.434,36144610.7278,-0.000613486
C19,2020-06-20-21-15-00,-3652095.103,26847198.522,-6699592.075,23893499.3677,0.000450423
C21,2020-06-20-21-15-00,15522404.729,7692146.249,21905769.433,26114239.1955,-0.000553663
C22,2020-06-20-21-15-00,8374302.473,24354204.759,10800576.248,23588076.6177,-0.000782665
C27,2020-06-20-21-15-00,-22322357.95,-173825.277,16714507.354,24605669.4697,0.000350922
C29,2020-06-20-21-15-00,-11156235.221,20188160.223,-15715793.812,25770011.0165,0.0002452
C30,2020-06-20-21-15-00,-23797710.536,14514506.628,1056542.951,23524498.8917,0.000334951
G03,2020-06-20-21-15-00,12228659.43,23264131.255,4140264.935,23404423.7976,-0.000215243
G04,2020-06-20-21-15-00,8241185.854,13444323.423,21380818.495,22653258.4846,-0.000104983
G14,2020-06-20-21-15-00,-18879760.06,18420517.728,-1708891.083,21906377.2277,-0.000443762
G16,2020-06-20-21-15-00,-1266899.239,23489572.349,11667978.358,20401025.9617,-0.000172922
G22,2020-06-20-21-15-00,9183469.838,24691311.941,-3749781.53,24056090.9846,-0.000776892
G26,2020-06-20-21-15-00,-9093457.845,14967606.157,19870418.571,20496549.6808,0.000229058
G27,2020-06-20-21-15-00,-11063356.079,22626914.826,-8013484.712,22766595.3917,-0.000325723
G29,2020-06-20-21-15-00,-13514664.366,-6670238.228,21826301.202,24712075.2504,-0.000132425
G31,2020-06-20-21-15-00,-19368427.95,8289263.881,16398570.5,21843720.4697,-5.04368E-05
G32,2020-06-20-21-15-00,-20005833.973,14197490.934,-9906056.638,23804664.1726,0.000303568
C01,2020-06-20-21-20-00,-34375969.362,24452297.278,707280.595,37732104.4696,-0.000399733
C02,2020-06-20-21-20-00,4436153.798,41908368.029,-1095504.766,37676592.3756,0.000269018
C03,2020-06-20-21-20-00,-14680948.307,39516408.975,-1106931.439,36670323.7116,0.000854528
C04,2020-06-20-21-20-00,-39600850.233,14503066.789,-180984.7,38706885.1416,-0.00015446
C05,2020-06-20-21-20-00,21943883.767,35991335.584,-737643.5,39677600.2815,-0.000492145
C06,2020-06-20-21-20-00,-22673945.945,34051474.049,9642064.876,35840086.2347,0.000759243
C07,2020-06-20-21-20-00,-8436096.409,33262002.427,25026037.926,36210914.2977,3.02745E-05
C09,2020-06-20-21-20-00,-9873990.993,33340513.889,23823134.337,35661219.0007,0.000623467
C10,2020-06-20-21-20-00,3933005.255,39897679.607,13937079.261,37103855.9147,-0.000257105
C16,2020-06-20-21-20-00,-20790612.628,34650374.113,11781959.575,36167598.2347,-0.000613484
C19,2020-06-20-21-20-00,-3698275.245,26603363.349,-7583907.555,24056543.6807,0.000450426
C21,2020-06-20-21-20-00,15545396.902,8436173.346,21614066.1,26009112.8915,-0.000553678
C22,2020-06-20-21-20-00,8358397.274,24710673.275,9971649.658,23624499.6487,-0.000782663
C27,2020-06-20-21-20-00,-21835103.239,-498123.415,17339656.566,24634644.5006,0.000350924
C29,2020-06-20-21-20-00,-11609324.492,20457342.556,-15023865.13,25590815.9695,0.000245202
C30,2020-06-20-21-20-00,-23773683.107,14455896.13,1986882.045,23411967.5867,0.000334952
G03,2020-06-20-21-20-00,12211459.74,23424033.493,3199794.879,23501038.9776,-0.000215247
G04,2020-06-20-21-20-00,7709374.988,14055886.769,21183933.044,22490807.1886,-0.000104985
G14,2020-06-20-21-20-00,-18881492.689,18288129.569,-2659741.238,22061040.5167,-0.000443692
G16,2020-06-20-21-20-00,-1470845.448,23055920.212,12479318.841,20355553.2427,-0.000172923
G22,2020-06-20-21-20-00,9011355.926,24590762.158,-4661155.035,24174777.5316,-0.000776891
G26,2020-06-20-21-20-00,-9443608.487,14281583.876,20215069.162,20576414.3838,0.00022906
G27,2020-06-20-21-20-00,-11294177.052,22807557.034,-7102224.888,22564202.9777,-0.000325726
G31,2020-06-20-21-20-00,-19961825.011,8139243.938,15764689.982,21920638.5397,-5.04374E-05
G32,2020-06-20-21-20-00,-19828548.75,13830826.191,-10743146.566,24009163.4146,0.00030357
C01,2020-06-20-21-25-00,-34375408.034,24453206.844,711135.667,37731835.2346,-0.000399722
C02,2020-06-20-21-25-00,4435653.741,41907862.251,-1115196.039,37678266.7736,0.000269011
C03,2020-06-20-21-25-00,-14680809.004,39515754.66,-1103921.974,36669314.0236,0.000854524
C04,2020-06-20-21-25-00,-39600439.789,14503422.686,-167986.959,38705432.3055,-0.000154453
C06,2020-06-20-21-25-00,-22475420.072,34368360.058,8919020.447,35863462.5237,0.000759246
C07,2020-06-20-21-25-00,-8314286.2,32935167.405,25490516.525,36219525.8597,3.02651E-05
C09,2020-06-20-21-25-00,-9864096.534,33720245.981,23274567.046,35650199.5317,0.000623475
C10,2020-06-20-21-25-00,4178532.844,39640664.075,14586023.165,37098075.5087,-0.000257102
C16,2020-06-20-21-25-00,-20604290.061,34992968.217,11067444.561,36193181.6027,-0.000613481
C19,2020-06-20-21-25-00,-3751426.216,26330528.625,-8455707.22,24222141.0477,0.00045043
C21,2020-06-20-21-25-00,15582545.691,9169030.983,21286773.163,25911395.1094,-0.000553693
C22,2020-06-20-21-25-00,8347704.43,25038846.619,9126297.834,23669632.6177,-0.000782661
C27,2020-06-20-21-25-00,-21336831.368,-843399.546,17936124.732,24672602.2506,0.000350926
C29,2020-06-20-21-25-00,-12037137.353,20721834.873,-14307147.486,25410403.2116,0.000245203
C30,2020-06-20-21-25-00,-23724706.121,14378710.484,2913936.959,23305769.4927,0.000334954
G03,2020-06-20-21-25-00,12183138.143,23551535.061,2253231.04,23603793.2196,-0.00021525
G04,2020-06-20-21-25-00,7193327.866,14670214.701,20946522.324,22334004.0637,-0.000104986
G14,2020-06-20-21-25-00,-18861917.912,18128525.425,-3605416.624,22222513.4927,-0.000443599
G16,2020-06-20-21-25-00,-1692111.859,22596918.769,13265930.575,20318989.3987,-0.000172924
G21,2020-06-20-21-25-00,-25666244.853,2563243.22,-4971365.043,24895213.9225,1.40781E-05
G22,2020-06-20-21-25-00,8821385.256,24463034.465,-5563644.554,24295567.2816,-0.000776891
G26,2020-06-20-21-25-00,-9810189.535,13590524.525,20520718.893,20661608.8598,0.000229062
G27,2020-06-20-21-25-00,-11501055.571,22964336.242,-6177153.314,22366099.5557,-0.000325729
G31,2020-06-20-21-25-00,-20533440.141,8003280.785,15101120.76,22000356.4307,-5.04382E-05
G32,2020-06-20-21-25-00,-19638995.229,13435955.256,-11559420.334,24216363.9226,0.000303572
C01,2020-06-20-21-30-00,-34374838.339,24454113.577,714651.222,37731580.2276,-0.000399712
C02,2020-06-20-21-30-00,4435131.152,41907367.494,-1134353.556,37679896.8836,0.000269003
C03,2020-06-20-21-30-00,-14680700.129,39515100.759,-1100384.447,36668253.5166,0.000854519
C04,2020-06-20-21-30-00,-39600025.489,14503764.14,-154908.559,38703970.1566,-0.000154446
C05,2020-06-20-21-30-00,21942878.794,35990471.889,-772796.979,39679854.0705,-0.000492185
C06,2020-06-20-21-30-00,-22263117.921,34676089.239,8191663.915,35889427.6727,0.000759249
C07,2020-06-20-21-30-00,-8206965.488,32603656.296,25943056.493,36228763.0867,3.02557E-05
C09,2020-06-20-21-30-00,-9837596.005,34099157.825,22714844.202,35641359.0317,0.000623482
C10,2020-06-20-21-30-00,4412631.996,39373528.459,15228123.607,37093398.1727,-0.000257099
C16,2020-06-20-21-30-00,-20403110.221,35326993.848,10347604.318,36221394.4617,-0.000613479
C19,2020-06-20-21-30-00,-3812739.912,26029340.224,-9313550.725,24389810.8677,0.000450434
C21,2020-06-20-21-30-00,15633287.602,9889256.39,20924430.436,25821340.6566,-0.000553708
C22,2020-06-20-21-30-00,8340985.437,25338140.188,8265913.183,23723238.5167,-0.000782659
C27,2020-06-20-21-30-00,-20829046.94,-1209696.967,18502925.169,24719499.1957,0.000350928
C29,2020-06-20-21-30-00,-12439408.271,20980214.098,-13566822.521,25229202.2816,0.000245205
C30,2020-06-20-21-30-00,-23651670.9,14281967.709,3836175.213,23206327.4537,0.000334956
G03,2020-06-20-21-30-00,12142331.443,23646983.532,1302377.217,23712153.0316,-0.000215254
G04,2020-06-20-21-30-00,6693869.452,15285715.232,20669036.375,22183348.4307,-0.000104987
G14,2020-06-20-21-30-00,-18822221.891,17940985.6,-4544068.103,22390450.1177,-0.000443524
G16,2020-06-20-21-30-00,-1931443.208,22114032.388,14026255.039,20291185.0317,-0.000172926
G21,2020-06-20-21-30-00,-25864743.603,2458416.555,-4039200.693,24803563.6175,1.40796E-05
G22,2020-06-20-21-30-00,8612645.245,24309070.757,-6455520.471,24417932.6175,-0.00077689
G26,2020-06-20-21-30-00,-10192861.99,12896156.28,20786799.347,20751764.1728,0.000229064
G27,2020-06-20-21-30-00,-11684741.956,23095953.229,-5240058.776,22172897.5237,-0.000325732
G31,2020-06-20-21-30-00,-21081910.067,7880597.13,14409140.28,22082954.0237,-5.04388E-05
G32,2020-06-20-21-30-00,-19438679.699,13012948.273,-12353294.531,24425837.0946,0.000303574
C01,2020-06-20-21-35-00,-34374260.57,24455017.206,717825.595,37731340.8136,-0.000399701
C02,2020-06-20-21-35-00,4434586.525,41906884.66,-1152968.134,37681481.3596,0.000268995
C03,2020-06-20-21-35-00,-14680621.299,39514447.574,-1096320.513,36667143.5786,0.000854515
C04,2020-06-20-21-35-00,-39599607.563,14504090.824,-141755.744,38702499.6955,-0.000154439
C05,2020-06-20-21-35-00,21942343.573,35990064.495,-789823.459,39680937.1645,-0.000492205
C06,2020-06-20-21-35-00,-22037448.092,34974056.229,7460344.593,35918008.9697,0.000759252
C07,2020-06-20-21-35-00,-8114323.284,32268101.066,26383443.656,36238547.9147,3.02465E-05
C09,2020-06-20-21-35-00,-9794539.109,34476515.699,22144228.85,35634778.9387,0.00062349
C10,2020-06-20-21-35-00,4634873.251,39096780.485,15863079.639,37089755.4147,-0.000257096
C16,2020-06-20-21-35-00,-20187461.215,35651805.911,9622784.455,36252267.0238,-0.000613476
C19,2020-06-20-21-35-00,-3883368.525,25700528.653,-10156020.439,24559073.5476,0.000450437
C21,2020-06-20-21-35-00,15696980.04,10595427.924,20527635.256,25739170.0866,-0.000553722
C22,2020-06-20-21-35-00,8336973.456,25608057.811,7391912.836,23785048.6887,-0.000782658
C27,2020-06-20-21-35-00,-20313265.768,-1596968.175,19039120.367,24775259.4926,0.00035093
C29,2020-06-20-21-35-00,-12815963.893,21231054.658,-12804110.908,25047652.6096,0.000245206
C30,2020-06-20-21-35-00,-23555538.714,14164749.4,4752072.262,23114044.2427,0.000334957
G03,2020-06-20-21-35-00,12087711.445,23710830.696,349044.316,23825567.9536,-0.000215257
G04,2020-06-20-21-35-00,6211730.631,15900760.347,20352001.931,22039339.1027,-0.000104989
G08,2020-06-20-21-35-00,-3274982.54,22443809.588,-13595299.861,24257357.2665,-3.82401E-05
G14,2020-06-20-21-35-00,-18763651.05,17724886.674,-5473855.571,22564482.9456,-0.000443462
G16,2020-06-20-21-35-00,-2189491.752,21608794.873,14758787.715,20271961.9387,-0.000172927
G21,2020-06-20-21-35-00,-26029064.945,2357851.734,-3099062.902,24713406.6955,1.4081E-05
G22,2020-06-20-21-35-00,8384293.575,24129888.966,-7335070.266,24541352.8206,-0.000776889
G26,2020-06-20-21-35-00,-10591189.21,12200194.021,21012819.502,20846519.8137,0.000229066
G27,2020-06-20-21-35-00,-11846075.901,23201181.433,-4292756.864,21985204.3837,-0.000325735
G31,2020-06-20-21-35-00,-21605940.39,7770337.915,13690076.01,22168514.0707,-5.04398E-05
G32,2020-06-20-21-35-00,-19229119.671,12561983.329,-13123229.467,24637151.5235,0.000303576
C01,2020-06-20-21-40-00,-34373675.02,24455917.467,720657.282,37731114.3206,-0.000399691
C02,2020-06-20-21-40-00,4434020.391,41906414.633,-1171030.852,37683019.1096,0.000268987
C03,2020-06-20-21-40-00,-14680572.116,39513795.391,-1091732.08,36665981.6886,0.00085451
C04,2020-06-20-21-40-00,-39599186.252,14504402.422,-128534.794,38701020.0316,-0.000154433
C05,2020-06-20-21-40-00,21941787.195,35989674.121,-806472.155,39681988.0555,-0.000492225
C06,2020-06-20-21-40-00,-21798845.519,35261674.08,6725414.147,35949224.4457,0.000759255
C07,2020-06-20-21-40-00,-8036520.907,31929141.215,26811469.33,36248799.9227,3.02372E-05
C09,2020-06-20-21-40-00,-9735007.633,34851588.59,21562989.52,35630534.9537,0.000623498
C10,2020-06-20-21-40-00,4844849.636,38810945.901,16490593.621,37087074.4457,-0.000257093
C16,2020-06-20-21-40-00,-19957759.087,35966776.935,8893333.095,36285821.0637,-0.000613474
C19,2020-06-20-21-40-00,-3964419.547,25344906.373,-10981723.793,24729452.5236,0.000450441
C21,2020-06-20-21-40-00,15772903.968,11286170.118,20097041.504,25665084.9226,-0.000553737
C22,2020-06-20-21-40-00,8334378.701,25848193.449,6505736.331,23854762.3447,-0.000782656
C27,2020-06-20-21-40-00,-19791009.096,-2005074.574,19543823.538,24839768.6176,0.000350932
C29,2020-06-20-21-40-00,-13166723.251,21472934.196,-12020270.347,24866201.7976,0.000245208
C30,2020-06-20-21-40-00,-23437336.782,14026204.78,5660114.031,23029298.3057,0.000334959
G03,2020-06-20-21-40-00,12017991.333,23743630.176,-604953.048,23943473.7736,-0.000215261
G04,2020-06-20-21-40-00,5747545.729,16513692.515,19996021.45,21902462.5867,-0.00010499
G08,2020-06-20-21-40-00,-3599522.178,22838229.838,-12828131.159,24038849.0236,-3.82402E-05
G14,2020-06-20-21-40-00,-18687506.189,17479705.211,-6392951.817,22744222.2116,-0.000443365
G16,2020-06-20-21-40-00,-2466813.494,21082802.816,15462081.359,20261113.2587,-0.000172928
G21,2020-06-20-21-40-00,-26158953.795,2260211.319,-2152824.827,24625250.6645,1.40824E-05
G22,2020-06-20-21-40-00,8135562.762,23926578.641,-8200601.821,24665308.3836,-0.000776889
G26,2020-06-20-21-40-00,-11004638.337,11504332.519,21198366.522,20945516.3837,0.000229068
G27,2020-06-20-21-40-00,-11985982.12,23278872.796,-3337086.336,21803617.9307,-0.000325738
G31,2020-06-20-21-40-00,-22104310.405,7671574.705,12945302.891,22257116.8837,-5.04403E-05
C01,2020-06-20-21-45-00,-34373081.972,24456814.095,723144.945,37730903.7816,-0.00039968
C02,2020-06-20-21-45-00,4433433.321,41905958.279,-1188533.054,37684510.4926,0.00026898
C03,2020-06-20-21-45-00,-14680552.171,39513144.471,-1086621.306,36664771.8056,0.000854506
C04,2020-06-20-21-45-00,-39598761.805,14504698.627,-115252.02,38699532.2665,-0.000154426
C05,2020-06-20-21-45-00,21941210.191,35989301.283,-822735.084,39683007.0945,-0.000492245
C06,2020-06-20-21-45-00,-21547770.65,35538375.412,5987226.422,35983092.0397,0.000759258
C07,2020-06-20-21-45-00,-7973691.685,31587422.568,27226930.417,36259442.2667,3.02281E-05
C09,2020-06-20-21-45-00,-9659115.307,35223649.603,20971400.114,35628703.3137,0.000623506
C10,2020-06-20-21-45-00,5042177.424,38516567.487,17110371.348,37085286.8527,-0.00025709
C16,2020-06-20-21-45-00,-19714447.023,36271298.274,8159600.705,36322077.8057,-0.000613472
C19,2020-06-20-21-45-00,-4056950.949,24963364.801,-11789295.598,24900478.2506,0.000450444
C21,2020-06-20-21-45-00,15860266.876,11960158.55,19633358.536,25599256.3526,-0.000553752
C22,2020-06-20-21-45-00,8331893.922,26058232.552,5608843.256,23932054.7737,-0.000782654
C27,2020-06-20-21-45-00,-19263797.825,-2433786.524,20016200.101,24912885.6646,0.000350934
C29,2020-06-20-21-45-00,-13491697.585,21704439.282,-11216593.5,24685305.8986,0.00024521
C30,2020-06-20-21-45-00,-23298154.023,13865554.49,6558799.43,22952446.1177,0.000334961
G03,2020-06-20-21-45-00,11931931.863,23746034.612,-1557799.941,24065306.9305,-0.000215265
G04,2020-06-20-21-45-00,5301850.448,17122831.335,19601771.998,21773202.3757,-0.000104992
G08,2020-06-20-21-45-00,-3901968.884,23212974.532,-12036066.194,23821476.0315,-3.82403E-05
G14,2020-06-20-21-45-00,-18595136.338,17205021.03,-7299546.373,22929263.3286,-0.000443268
G16,2020-06-20-21-45-00,-2763864.873,20537708.676,16134749.128,20258409.5477,-0.000172929
G21,2020-06-20-21-45-00,-26254269.116,2164143.921,-1202361.102,24539595.8055,1.40837E-05
G22,2020-06-20-21-45-00,7865764.421,23700296.236,-9050446.728,24789294.3446,-0.000776888
G26,2020-06-20-21-45-00,-11432582.144,10810239.74,21343106.393,21048408.3447,0.000229071
G27,2020-06-20-21-45-00,-12105465.598,23327963.289,-2374905.403,21628727.2737,-0.000325741
G31,2020-06-20-21-45-00,-22575877.627,7583310.374,12176240.729,22348844.7347,-5.04411E-05
C01,2020-06-20-21-50-00,-34372481.71,24457706.828,725287.409,37730707.8836,-0.000399669
C02,2020-06-20-21-50-00,4432825.924,41905516.441,-1205466.348,37685953.5786,0.000268972
C03,2020-06-20-21-50-00,-14680561.046,39512495.06,-1080990.598,36663512.9306,0.000854502
C04,2020-06-20-21-50-00,-39598334.475,14504979.143,-101913.764,38698038.0555,-0.00015442
C05,2020-06-20-21-50-00,21940613.115,35988946.476,-838604.448,39683996.5555,-0.000492265
C06,2020-06-20-21-50-00,-21284708.572,35803613.528,5246137.276,36019621.7897,0.000759261
C07,2020-06-20-21-50-00,-7925940.695,31243596.055,27629629.502,36270396.3367,3.02188E-05
C09,2020-06-20-21-50-00,-9567007.606,35591977.36,20369739.776,35629354.1567,0.000623513
C10,2020-06-20-21-50-00,5226496.854,38214204.03,17722122.178,37084319.2817,-0.000257087
C16,2020-06-20-21-50-00,-19457994.506,36564781.29,7421939.929,36361049.5167,-0.000613469
C19,2020-06-20-21-50-00,-4161966.548,24556871.023,-12577400.31,25071686.5166,0.000450448
C21,2020-06-20-21-50-00,15958206.041,12616124.516,19137350.025,25541820.7666,-0.000553767
C22,2020-06-20-21-50-00,8328199.959,26237953.072,4702710.855,24016570.1887,-0.000782652
C27,2020-06-20-21-50-00,-18733146.732,-2882783.769,20455469.056,24994432.0236,0.000350936
C29,2020-06-20-21-50-00,-13790989.832,21924171.1,-10394405.859,24505424.6646,0.000245211
C30,2020-06-20-21-50-00,-23139136.575,13682094.105,7446642.851,22883813.4147,0.000334962
G03,2020-06-20-21-50-00,11828347.363,23718792.455,-2507684.509,24190490.1415,-0.000215268
G04,2020-06-20-21-50-00,4875080.243,17726480.31,19170003.99,21652021.3527,-0.000104993
G08,2020-06-20-21-50-00,-4182771.906,23566521.938,-11220633.45,23605766.9386,-3.82408E-05
G09,2020-06-20-21-50-00,13756929.862,6892584.183,21601632.591,24539008.3364,-0.00023989
G14,2020-06-20-21-50-00,-18487932.394,16900520.053,-8191849.374,23119185.0706,-0.000443175
G16,2020-06-20-21-50-00,-3080999.922,19975213.614,16775467.55,20263597.1567,-0.000172931
G21,2020-06-20-21-50-00,-26314983.692,2068291.183,-249543.813,24456937.6415,1.40849E-05
G22,2020-06-20-21-50-00,7574293.215,23452260.106,-9882963.56,24912807.8754,-0.000776887
G26,2020-06-20-21-50-00,-11874301.302,10119550.291,21446784.394,21154855.8597,0.000229073
G27,2020-06-20-21-50-00,-12205606.484,23347478.09,-1408087.951,21461107.9307,-0.000325744
G31,2020-06-20-21-50-00,-23019581.99,7504484.068,11384351.537,22443777.8447,-5.04419E-05
C01,2020-06-20-21-55-00,-34371874.51,24458595.405,727083.662,37730527.0476,-0.000399659
C02,2020-06-20-21-55-00,4432198.842,41905089.941,-1221822.62,37687347.0166,0.000268964
C03,2020-06-20-21-55-00,-14680598.31,39511847.381,-1074842.615,36662205.4776,0.000854497
C04,2020-06-20-21-55-00,-39597904.526,14505243.682,-88526.397,38696537.7505,-0.000154413
C05,2020-06-20-21-55-00,21939996.543,35988610.174,-854072.635,39684950.4535,-0.000492286
